id,GeneralizedRDF|mean Gaussian center=7.0 width=1.0,StructuralHeterogeneity|mean absolute deviation in relative cell size,CoulombMatrix|coulomb matrix eig 2,OPSiteFingerprint|mean hexagonal bipyramidal CN_8,AverageBondLength|std_dev Average bond length,ElectronegativityDiff|minimum EN difference,CoordinationNumber|mean CN_VoronoiNN,OPSiteFingerprint|std_dev trigonal non-coplanar CN_3,GeneralizedRDF|std_dev Gaussian center=1.0 width=1.0,OPSiteFingerprint|mean q6 CN_10,ElementProperty|MagpieData mean MendeleevNumber,CrystalNNFingerprint|mean tetrahedral CN_4,ElementFraction|I,GeneralizedRDF|std_dev Gaussian center=3.0 width=1.0,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G2_0.05,SineCoulombMatrix|sine coulomb matrix eig 6,ElementProperty|MagpieData range GSvolume_pa,CoulombMatrix|coulomb matrix eig 0,OPSiteFingerprint|mean q4 CN_12,GeneralizedRDF|std_dev Gaussian center=5.0 width=1.0,ChemEnvSiteFingerprint|GaussianSymmFuncmean G2_4.0,GeneralizedRDF|std_dev Gaussian center=4.0 width=1.0,ElementProperty|MagpieData mode MendeleevNumber,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G4_0.005_1.0_-1.0,DensityFeatures|vpa,GeneralizedRDF|mean Gaussian center=9.0 width=1.0,AverageBondAngle|std_dev Average bond angle,GeneralizedRDF|mean Gaussian center=5.0 width=1.0,GeneralizedRDF|std_dev Gaussian center=2.0 width=1.0,GeneralizedRDF|mean Gaussian center=6.0 width=1.0,CrystalNNFingerprint|mean wt CN_6,GeneralizedRDF|mean Gaussian center=4.0 width=1.0,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G2_4.0,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData avg_dev Column,GeneralizedRDF|mean Gaussian center=8.0 width=1.0,GlobalSymmetryFeatures|spacegroup_num,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G4_0.005_1.0_1.0,ElementProperty|MagpieData range MeltingT,AGNIFingerPrint|std_dev AGNI eta=1.88e+00,CoulombMatrix|coulomb matrix eig 4,AGNIFingerPrint|std_dev AGNI dir=z eta=1.60e+01,ElementProperty|MagpieData minimum NdValence,AGNIFingerPrint|std_dev AGNI eta=1.60e+01,ElementProperty|MagpieData mean Number,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G4_0.005_4.0_1.0,SineCoulombMatrix|sine coulomb matrix eig 3,OPSiteFingerprint|mean T-shaped CN_3,OPSiteFingerprint|std_dev q6 CN_12,OPSiteFingerprint|mean q2 CN_9,AGNIFingerPrint|mean AGNI eta=1.60e+01,ChemEnvSiteFingerprint|GaussianSymmFuncmean G2_20.0,CoordinationNumber|std_dev CN_VoronoiNN,AverageBondAngle|mean Average bond angle,ValenceOrbital|avg p valence electrons,CoulombMatrix|coulomb matrix eig 1,ElementProperty|MagpieData minimum GSvolume_pa,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G4_0.005_4.0_-1.0,AGNIFingerPrint|std_dev AGNI eta=6.80e+00,AGNIFingerPrint|std_dev AGNI eta=4.43e+00,OPSiteFingerprint|mean q2 CN_10,AtomicPackingEfficiency|dist from 3 clusters |APE| < 0.010,OPSiteFingerprint|mean q2 CN_12,ElementProperty|MagpieData mean Column,CoulombMatrix|coulomb matrix eig 5,OPSiteFingerprint|std_dev cuboctahedral CN_12,OPSiteFingerprint|std_dev q4 CN_12,CrystalNNFingerprint|mean wt CN_4,ChemEnvSiteFingerprint|GaussianSymmFuncmean G2_0.05,GeneralizedRDF|std_dev Gaussian center=0.0 width=1.0,ElementProperty|MagpieData minimum MeltingT,OxidationStates|std_dev oxidation state,OPSiteFingerprint|std_dev hexagonal planar CN_6,ElementFraction|Br,AGNIFingerPrint|std_dev AGNI dir=z eta=6.80e+00,AGNIFingerPrint|std_dev AGNI eta=1.04e+01,OPSiteFingerprint|std_dev trigonal pyramidal CN_4,ElementProperty|MagpieData mean GSbandgap,GeneralizedRDF|mean Gaussian center=3.0 width=1.0,CrystalNNFingerprint|mean octahedral CN_6,ElementProperty|MagpieData mean SpaceGroupNumber,AtomicOrbitals|HOMO_element,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData range SpaceGroupNumber,OPSiteFingerprint|mean cuboctahedral CN_12,ElementProperty|MagpieData avg_dev NpUnfilled,AGNIFingerPrint|std_dev AGNI dir=z eta=1.04e+01,AGNIFingerPrint|std_dev AGNI eta=2.89e+00,ElementProperty|MagpieData mode GSbandgap,OPSiteFingerprint|std_dev q6 CN_10,AGNIFingerPrint|mean AGNI eta=6.80e+00,ChemEnvSiteFingerprint|GaussianSymmFuncstd_dev G2_20.0,ElementProperty|MagpieData mode GSvolume_pa,AGNIFingerPrint|std_dev AGNI eta=1.23e+00,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum CovalentRadius,Stoichiometry|2-norm
id0,0.03126803281266945,-1.0,6634.724731098063,0.35916666666666663,0.31365385736906154,0.0,13.333333333333334,0.0,0.004781215745977068,0.0005,71.0,0.060653318331167126,0.0,0.007708692212831569,26.0,1.809750533493508,0.0,14.323333333299995,15033.416878605767,0.11416666666666668,0.006472929891456397,2.7822092096299698,0.006519238135377058,45.0,1.97412069424307,61.21865980133339,0.02331107371118647,0.12595837877916377,0.03829839185140511,0.01364226154124635,0.032790280088746064,0.0,0.03874373591629469,0.7247039860108414,0.2748888888888889,4.888888888888888,0.028108361313132685,129,4.1386602889648225,1783.3400000000001,0.22305008873142135,307.2018037521849,3.532467176289557,0.0,2.6609649356063287,46.0,1.9721344061187929,6468.40988175546,0.0005,0.050841802573166985,0.0005,14.80669715155807,0.10523845491206672,1.8856180831641267,0.8078655945691202,2.0,13799.957339467988,20.44,0.37914095363732875,2.06493888992937,1.4313831955364682,0.0005,0.05676179439604514,0.08483333333333332,11.333333333333334,241.63275466743224,0.038401388863772486,0.012918548250050734,0.44355336396252554,8.603123402685181,0.000435011843671314,722.66,0.0,0.0,0.0,2.4727603599033903,2.4603861711105433,0.09760877123610469,0.4123333333333334,0.04944492255811886,0.0,191.0,14,4.666666666666667,45.0,2.0,75.0,0.7695,1.3333333333333333,3.1632728668721457,0.7274427222067804,0.0,0.0,10.73340662567553,0.053871696020968786,20.44,0.01757610052738068,34.7633333333,111.0,0.5773502691896257
id1,0.016072820756310058,-1.0,2054.046299496927,0.0005,4.965068306494546e-16,0.0,16.0,0.0,1.5073139955793276e-17,0.0005,84.0,0.0,0.0,1.471961680016039e-17,0.0,9.930136612989092e-16,0.0,0.0,2813.974191217284,0.0005,4.2491873609703695e-18,2.0876065790134555,7.56148432677051e-18,84.0,3.1401849173675503e-16,110.63729549740815,0.015146705269871674,5.551115123125783e-17,0.01877539182630187,1.011508913927959e-17,0.021438017107101498,0.0,0.030806698540808412,3.1401849173675503e-16,0.0,0.0,0.012481854929825235,53,9.930136612989092e-16,0.0,3.1155556357914184e-16,0.0,2.868182167547914,10.0,1.2560739669470201e-15,33.0,7.021666937153402e-16,1977.0326005655218,0.47050000000000003,0.0,0.0005,10.12903356888452,0.10710364777983805,0.0,0.5220517668454785,3.0,1895.5719403216697,22.175,1.1857187100668868e-16,7.691850745534255e-16,4.440892098500626e-16,0.0005,1.0,0.0005,15.0,0.0,0.0,0.0,0.0,6.159425398934992,2.772676153894962e-18,1090.0,4.242640687119285,0.0,0.0,2.1741592405975454,1.538370149106851e-15,0.0,0.0,0.03525834212135097,0.0,166.0,33,3.0,84.0,3.0,0.0,0.0005,0.0,2.633855682780592,3.1401849173675503e-16,0.0,0.0,7.48925115885024,1.4304896245381993e-16,22.175,7.77341958247138e-17,22.175,119.0,1.0
id3,0.011585456577124509,-1.0,21010.42808926913,0.5503750000000001,0.4190130411836669,0.0,10.0,0.0,0.0002831197364167003,0.0005,80.5,0.302215677954903,0.0,0.008466019287065763,63.5,0.7600082727311117,0.0,8.690000000000001,5311.1398215691115,0.138375,0.0032028758498984164,1.3592697076003175,0.001998047356642217,75.0,0.35966349410392223,137.84770014038034,0.011451619308997012,0.2296705250082196,0.02052990010173602,0.0035310790098109206,0.015394965049799626,0.0,0.017822546580783343,0.32566606841647894,0.0,1.0,0.010664117715553555,129,0.6527986348256953,114.64999999999998,0.05661335527896762,0.0,2.114475700556308,10.0,0.7506328415691073,66.0,0.2602122319543543,19754.66592887597,0.0005,0.038500000000000006,0.0005,7.472686026280503,0.03063100144911837,2.0,0.7701401734220343,2.0,5945.63020648283,24.26,0.07302823070479089,0.6992707988654241,0.5820810061584577,0.0005,0.06734350297014706,0.108,14.0,0.0,0.08899999999999997,0.03787499999999999,0.7587506028012532,4.3589389629603605,6.027343293944043e-06,429.75,0.0,0.0,0.0,1.5633186452141448,0.7377008266385645,0.03499999999999999,0.0,0.028591999645387358,0.0,75.5,83,4.0,75.0,4.0,127.0,0.6505000000000001,1.0,1.9263929468005712,0.31590561592323224,0.0,0.0,5.419234529550336,0.00531432197552362,24.26,0.0008551222100635606,32.95,142.0,0.7071067811865476
id5,0.0298977152466252,0.6381991164394075,2257.3047776199087,0.2117,0.0240282318972586,1.08,13.6,0.183499891008142,0.005634132433343829,0.08104999999999998,86.0,0.00823075678088,0.0,0.010358577192408604,73.92,1.096421508247338,62.09337733543827,22.455,6666.90002519562,0.056975,0.001987318873585697,3.7651121699240746,0.006491805553247428,87.0,1.369551430533205,47.11386176000954,0.023170593863271353,0.1427632293835118,0.04232868506618483,0.006130965870474254,0.03314900782409369,0.0,0.04562959372926869,0.3381804826603002,0.0,0.4800000000000001,0.025315494173864535,1,3.0458880218521545,1035.2,0.042678947048658815,101.51706675209824,4.690199465393024,0.0,1.2555712073560106,21.6,1.5364433655642211,2151.6191284272873,0.2003,0.054922815159093946,0.09015,17.034857972572105,0.4113329539438227,2.4166091947189146,0.6127406735959227,3.6,5950.472853466866,9.105,0.34322362614771956,1.0674718193499642,0.7814951643796971,0.058399999999999994,0.05060546769194827,0.03925000000000001,15.6,68.30939748043949,0.10393651908737372,0.04796488950263516,0.06728697962664783,10.297518070156553,0.004032321385528131,54.8,4.315169713368458,0.2735890348679932,0.0,3.379376870973146,1.1994858181757362,0.2007960158967304,0.0,0.04866432207389956,0.0,73.6,8,2.4,84.0,2.4,154.0,0.12149999999999998,0.48,4.239384682971842,0.3328329678091016,0.0,0.07047134169291798,12.57976594571392,0.06289101766677152,9.105,0.04765215697886431,31.56,66.0,0.6633249580710799
id7,0.019261472319445663,-1.0,1815.9331427190543,0.23090000000000002,0.29685221697786174,0.0900000000000003,15.2,0.24102979068986471,0.0022795977498405793,0.0005000000000000001,79.6,0.1374630892197622,0.0,0.0034072878807586875,36.0,0.5496694987592633,6220.415872009933,23.5733333333,8605.201214266603,0.0005000000000000001,0.0008004778710299243,1.93320795757846,0.001040086086792043,90.0,0.5652617388510199,96.62762522135178,0.011828069389183068,0.04744066168971608,0.020274421686355536,0.005896676941056266,0.0195548339393636,0.2,0.03289748165797781,0.2776553489623129,0.142,3.04,0.014102779184750485,162,0.6661146530389189,1457.3400000000001,0.09402698952514457,950.2520848671224,2.881486508181006,5.0,0.6508272540910699,42.4,0.168397014894471,7805.01094934754,0.28370000000000006,1.0842021724855044e-19,0.07309999999999998,10.05332991472029,0.0781370358011457,1.5999999999999999,0.602513792839889,2.8,2125.138070893422,11.19,0.11202434636297426,0.5682527201258302,0.4521070939829756,0.0005000000000000001,0.060226327476041695,0.0005000000000000001,13.6,6303.038151306046,1.0842021724855044e-19,1.0842021724855044e-19,0.19091862109479396,6.071112612375701,0.0002763328229181637,722.66,3.3806170189140663,0.07680000000000001,0.0,2.1208290735952935,0.6256459705962336,0.21720000000000003,0.35500000000000004,0.0333455275944301,0.15553111586348295,182.0,24,3.2,49.0,2.0,77.0,0.0005000000000000001,0.8,2.621427067747507,0.27374224968415206,0.464,1.0842021724855044e-19,7.370988804395526,0.02479918638315009,34.7633333333,0.008945619546406876,34.7633333333,120.0,0.66332495807108
id8,0.03713773554266376,-1.0,2507.9994434906835,0.0005,0.5261496739569355,1.67,15.0,0.001885618083164127,0.01513989452512011,0.18483333333333332,73.66666666666667,0.3084342459070919,0.0,0.007945769950293162,57.77777777777778,2.436578629621509,0.0,14.71125,3886.4087813062697,0.007416666666666666,0.004763185715966174,3.834282332541021,0.009808474062857788,44.0,3.9375937239124346,58.62432226072013,0.031281767871406706,0.08780355429374148,0.04189889493285362,0.019163590702831523,0.04253516441891083,0.0,0.052993705064600466,1.1109391803578672,2.5371111111111113,5.333333333333333,0.030085186272060183,164,7.738659333356332,2064.95,0.4401452778605186,56.658968744909394,4.74891960191975,0.0,3.304461191112671,27.333333333333332,3.780760260603878,2461.6862254979537,0.10349999999999998,0.13859292911256332,0.0005,18.817641597011946,0.2729670239699576,2.160246899469287,0.7361453340963665,2.6666666666666665,3261.72818988573,14.76875,0.8120628082872392,2.6717791330870475,1.9614048916752471,0.05841666666666667,0.434759663337376,0.0285,12.0,43.82101296122653,0.35779603128039306,0.009781643806413906,0.47398551388434473,11.123789746363025,0.003186491387360471,63.05,3.605551275463989,0.0461976430375211,0.3333333333333333,3.384708951642016,3.0948265554194068,0.2809570943914549,2.6313333333333335,0.05955026533085083,0.0,150.66666666666666,7,4.0,44.0,1.3333333333333333,130.0,0.2535,1.111111111111111,4.275164103621464,1.1097375662802413,0.0,0.1424882061396272,13.769818298783719,0.1588363910161028,14.76875,0.07161676513431336,29.48,71.0,0.5773502691896257
id9,0.02862754112550156,-1.0,2404.7031070695807,0.0005000000000000001,0.13255759869728215,0.7628571428571433,14.0,0.2814410062517543,0.006992276392605395,0.05885,82.4,0.01570207941799823,0.0,0.009712581124060825,68.0,1.2695867955487286,69.14763153964869,16.815,5353.576516600445,0.08645,0.0017506764256670167,3.967851564467311,0.003449753710784886,87.0,2.3040193674031495,66.01268746467876,0.01962643766554979,0.10570640001648568,0.03950067040656646,0.010438646999629122,0.03243358937498266,0.005856157027433488,0.04320494492571446,0.5667440150209087,0.25568,1.9199999999999995,0.025470396275006912,11,3.6144260463619324,1773.25,0.1698318881592267,99.17416040188691,4.610202776913191,0.0,1.518644846380224,20.8,1.7436580940890043,2301.6644120701285,0.2573,0.06798830781833005,0.0511,16.977543838144605,0.47030413357906325,3.687817782917155,0.5761566625817858,3.2,4544.498993824016,9.105,0.6923707849673041,1.2990940694001951,1.0029582026189923,0.0473,0.03425501985790976,0.07619999999999998,14.8,55.66375704342394,0.21860741067036135,0.09295272992225673,0.18709114853939285,10.469094453154133,0.005176302872985961,54.8,4.068381021724862,0.06613622305514581,0.0,3.4103935984100455,1.4499395452020187,0.1976,0.1598,0.05249393225331045,0.005856157027433488,55.0,46,1.6,62.0,1.6,213.0,0.23250000000000007,0.6399999999999999,4.1987024584127255,0.5568260225039653,0.0,0.05188149959282211,12.661193862499287,0.07953884453349942,9.105,0.056175874553329196,25.92,66.0,0.6633249580710799
id10,0.019617650046041088,-1.0,2310.8777717440103,0.12425,0.49730525730278163,1.5199999999999996,12.75,0.016021469970012116,0.01248449729405717,0.06375,81.0,0.0031157986964582074,0.0,0.007022486318032647,68.375,1.1472728992292827,2399.8449695043223,20.375,4467.268633776357,0.0645,0.004094883607445462,2.6726615203632975,0.002776412139343373,95.0,1.7211727658054305,92.73813870529763,0.0168766268295319,0.13199657502773834,0.027243669269277647,0.011839868808844821,0.024589073989979705,0.10380185661737575,0.033399339749981515,0.6685075461669678,0.7285,4.375,0.01812696858428941,25,2.193005262044301,2695.2,0.3179941432524177,2397.8135073912263,3.2727962778010373,0.0,1.2584977088905382,29.75,0.866630086533249,3644.3512561564903,0.17350000000000002,0.08427195096086242,0.0781875,12.491812506929083,0.19360967307684865,2.277608394786075,0.7607671895557235,3.5,2561.893748590993,9.105,0.5323819425796336,1.135488219873352,0.9600603039268718,0.00875,0.6206868515770103,0.0415,13.75,3419.5161782246973,0.1969276516896497,0.07879403530724899,0.007824860613312331,7.634589038871448,0.00407246575736092,54.8,2.9600514796038193,0.061265814284966455,0.5,2.4450081217664046,1.2202082245234875,0.0,0.7285,0.04416209913014303,0.0945622371926111,92.25,41,2.75,47.0,1.0,217.0,0.19649999999999998,0.5,2.9895916624111734,0.6589945603322228,1.457,0.10955221357873149,9.257762899785545,0.13488460216632503,29.48,0.06971181986056223,29.48,66.0,0.6123724356957945
id11,0.03505754755757638,-1.0,102.21858706941957,0.1089,0.2525666170023713,0.976666666666667,13.2,1.0842021724855044e-19,0.0052655841392536245,0.0005000000000000001,72.8,0.24028376131894263,0.0,0.010982265129793282,86.96000000000001,2.0788111536241787,2354.2979107235547,44.522499999999994,6551.603320706719,0.0201,0.00954473529390899,2.481245081555992,0.009952415285400563,89.0,2.0735630165782695,58.53126438265234,0.03062698171132817,0.16959551957742433,0.034179514303741526,0.01352640532195953,0.036244019148337886,0.0,0.03871020098079645,0.7653081304149485,0.57088,4.48,0.030256080722139755,129,5.103535711552125,996.5,0.23157007282270745,2917.419585901335,2.383055277897914,0.0,3.415548934532897,33.2,2.6130258944743474,3292.649914092791,0.0005000000000000001,0.154,0.06509999999999999,13.926205250424388,0.10230481801686805,3.655133376499413,0.8551834916446716,3.2,6174.950771068873,9.7075,0.3491816543093251,2.5240144467261985,1.6434948661145647,0.0005000000000000001,0.24268867396638585,0.00245,13.2,2397.280589031494,0.29919999999999997,0.0392,0.4960501734132281,7.803304718819065,0.000567399315868525,53.5,2.472066162365221,1.0842021724855044e-19,0.0,1.6348297210273919,3.1093826934328783,0.14678910041280313,0.7136,0.0432130516001903,0.0,86.8,34,1.6,8.0,1.6,211.0,0.15009999999999998,0.8800000000000001,2.118042853974294,0.7722376672378513,0.799,1.0842021724855044e-19,9.954987157712349,0.05851242608935306,25.92,0.02021841261468901,54.23,57.0,0.5291502622129182
id12,0.03151764723662782,-1.0,91.78404974828311,0.0005,0.2481222910780618,1.56,12.0,0.18997602187878576,0.015121246358302564,0.0005,77.33333333333333,0.0,0.0,0.00013703838247890122,80.8888888888889,0.4901042665984187,0.0,1.1399999999999988,1520.1470768087574,0.10483333333333333,0.0005040337762807639,6.114848800586684,0.0005601107105306541,87.0,2.648629274348805,58.011174119193434,0.02382314126413974,0.3841604589486922,0.043710504190404655,0.004123825229965396,0.03501834602859404,0.3333333333333333,0.05169725303722059,0.4042387600892076,0.0,3.111111111111111,0.026566116108377405,12,1.3834376334975207,1713.2,0.28274831280721624,61.50480277979749,4.893870624910167,0.0,0.5151850230059882,14.333333333333334,0.26040108732455514,66.80168587409904,0.2783333333333333,0.03158410289299912,0.0005,22.10335447297983,0.779250164630322,4.242640687119285,0.8980626082363719,2.6666666666666665,1225.3668854601506,9.105,1.387253360002155,0.49392844911018596,0.4630929311638745,0.0005,0.0672325946977992,0.14983333333333335,13.666666666666666,61.50182831843502,0.045726238516730064,0.09380949963741532,0.0,14.541811496657552,0.0069689156406338455,54.8,4.242640687119285,0.029698484809835,0.0,3.967736500997069,0.5085455267331199,0.0,0.0,0.06878141734682025,0.26063431420305244,72.66666666666667,27,2.3333333333333335,58.0,1.3333333333333333,182.0,0.6288333333333332,0.888888888888889,4.583652089638115,0.40038918558637804,0.0,0.0,16.98761927393122,0.16523987034958962,9.105,0.10044276522516475,10.245,66.0,0.7453559924999299
