id,AtomicPackingEfficiency|mean simul. packing efficiency,ElementProperty|MagpieData mean NfValence,ElementFraction|Nb,ElementProperty|MagpieData minimum Column,AtomicPackingEfficiency|dist from 1 clusters |APE| < 0.010,ElementProperty|MagpieData avg_dev SpaceGroupNumber,YangSolidSolution|Yang omega,AtomicPackingEfficiency|dist from 5 clusters |APE| < 0.010,ElementProperty|MagpieData avg_dev Number,Miedema|Miedema_deltaH_inter,ElementProperty|MagpieData avg_dev Column,ValenceOrbital|frac s valence electrons,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mean GSvolume_pa,ElementFraction|Mo,ElementProperty|MagpieData mean GSmagmom,ElementProperty|MagpieData avg_dev MeltingT,ElementProperty|MagpieData avg_dev NdValence,YangSolidSolution|Yang delta,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData mean NdValence,ElementFraction|Cr,AtomicPackingEfficiency|dist from 3 clusters |APE| < 0.010,ElementFraction|C,Stoichiometry|3-norm,ElementProperty|MagpieData mean NUnfilled,ElementFraction|Al,ElementProperty|MagpieData avg_dev NUnfilled,ElementFraction|Ti,ElementFraction|Si,ElementProperty|MagpieData avg_dev NValence,ElementFraction|Ni,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev GSvolume_pa,ElementProperty|MagpieData mean Row,Miedema|Miedema_deltaH_ss_min,AtomicPackingEfficiency|mean abs simul. packing efficiency,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData avg_dev GSmagmom,ElementProperty|MagpieData mean MeltingT,ElementProperty|MagpieData avg_dev Row,ElementProperty|MagpieData mean NValence,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData avg_dev AtomicWeight,ElementFraction|Co,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mean SpaceGroupNumber,Miedema|Miedema_deltaH_amor,ElementProperty|MagpieData mean Column,ElementProperty|MagpieData mean GSbandgap,BandCenter|band center,Stoichiometry|2-norm,ElementFraction|Mn,ValenceOrbital|avg p valence electrons,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mean NsUnfilled
id0,0.018915555593392162,0.0,6.159645204436224e-05,4.0,0.05344929307352334,9.409624115893395,4.4226005659658725,0.07770017576490637,1.152116232529968,-0.11544862222104148,0.8084787722634963,0.23609989606020912,0.04203002707339548,3.5421045747764923,57.24008321450784,1.8529584895909994,0.023790629659731596,10.801998865279154,0.017598986298389213,1.6489091148745292,49.38140810843287,0.7852497358251623,0.027227922269552986,3.9399107507766327,0.7869222955723308,6.406368393180552,0.00010999366436493258,0.06927449944412005,0.0009529451103616431,0.6286870284058237,3.583665780851023,0.003179816842549869,0.778513225493503,0.018498934461375023,0.0010199412513839203,0.7924453324685555,0.1919889414369732,130.3922648055472,0.44715045783574175,4.011554934435776,-0.25577249622043113,0.019301488554301322,0.03490956605736862,0.5725415911599329,1809.275474332678,0.034913031749309084,8.395723406331793,0.7630513873705115,0.0008487165692794379,56.37786283510068,26.664768709322345,2.4196580733009703,0.14599159088436503,2.4375560658639803,222.42051197851,-0.04571903302712876,8.447250438374748,0.005072855803505718,-1.8515456273475028,0.6657276571905587,0.0005209699921284533,0.007125589566040996,0.9948472967957045,0.017770576414798504
id1,0.013711222038676439,0.10207832305898909,6.141102327867853e-05,5.0,0.051322272480785615,11.123311113736788,4.3662238133927875,0.06624526372801631,1.5228171047688621,0.04665530244305742,0.683491342561118,0.232691141594394,0.054160959204525475,3.9620837940410305,57.01578321125542,1.831064827136471,0.04409491503724919,10.816101105613974,0.017903213626846017,1.6064017041838228,177.8745528492558,0.4969805748462512,0.04537571189902197,3.4938303422051735,0.45109882747486635,5.9257160660338535,0.14702639123722708,0.05909324632784818,0.008541533205210335,0.6314420664368716,4.1711697249656305,0.0008451517047309993,0.6609886696351783,0.0,0.00020303644504188502,0.7380264175308973,9.711743257914796e-05,132.03234380571314,0.41066218798613996,4.01115540239473,-0.04567549588110546,0.017922566344092148,0.27553796112762285,0.628422127158782,1905.8335465716095,0.06453100425920369,7.886028542123312,0.7514195560390852,0.0029451033297385673,54.76849684518371,26.30074418358095,3.9696925926713296,0.1880337520584945,2.0138017572215654,222.05738139996126,0.12647538406307707,7.896150358989438,0.04905387417041359,-1.8272564815242425,0.6676214817605965,0.0001040186713515076,0.023225168917820747,0.9887799860074884,0.16499101588735177
id2,0.014685235243917533,0.0,6.04191891344691e-05,4.0,0.05099592553847549,8.212745331516144,6.250061302627302,0.07262678726120933,0.8583723194991346,-0.13427733283667168,0.751967194799386,0.23404716589225708,0.03916069275230685,3.702338262632211,56.160791181653295,1.8288146715396807,0.04141315281733479,10.769146886844366,0.00480152496432867,1.6008769856109406,77.84048654380155,0.6682770157514629,0.020525081968625996,3.3164405745724017,0.6864454968740221,6.214435304652757,0.09362973680440907,0.0643411623044602,0.0,0.6296630771525232,3.842243096407418,0.008122579731322669,0.6978725406435815,0.006692125419033084,0.00020006354018036127,0.7152557406988165,0.12904098341633302,131.03525039552562,0.30334206330623065,3.99653930088196,-0.260467169123837,0.017486856703581764,0.17758213947992982,0.6374347172525238,1828.1560567636277,0.016587682214547185,8.124466330506568,0.7649038166750924,0.0010490174326504953,55.65330829071312,26.145400179096878,1.7724018697962136,0.13204193651903845,2.2903494372715514,223.5940290636306,-0.060664729382998606,8.2076927632216,0.00015464911655941926,-1.8272984720472867,0.6586807276305723,0.00010203240549198424,0.00852270681168339,0.991677356728497,0.09849168095787221
id4,0.020057567787348102,0.0,6.119851899584029e-05,4.0,0.06111136706411624,9.29856203733813,4.487685211042214,0.08407238715589324,0.9582194036684942,-0.10875237538185482,0.7822260313523803,0.23681723569786864,0.03773994043330098,3.5464003771108747,56.89629683284666,1.8493506657138898,0.01963552482029935,10.759184603387773,0.008599791885036382,1.6772555828707454,41.110684061157784,0.7668379741929584,0.02370266525264893,3.726511752737566,0.7687512370075171,6.4113606450723895,0.0001089973622638332,0.07468124170374096,0.00047398852947758656,0.6438292755861479,3.574805889697469,0.0027399336936046142,0.7576527755619512,0.01839955473077551,0.001009975558591482,0.7688711765847719,0.18799545051009764,130.26724733261457,0.3554671527964028,4.0039631040928825,-0.25482347954954443,0.020239601798371143,0.01738615016175015,0.5512806391969435,1799.3393937866706,0.017253331995028695,8.408298519175837,0.7625039275723546,0.0006788367297765999,56.37543911437344,26.526613255959216,1.9385938776726896,0.14399651528433008,2.360987582518321,222.52837061343124,-0.039889950283332566,8.450537496992574,0.0029117635353224456,-1.8482125263533649,0.678951586932394,0.0005179874647033542,0.0057078618697427525,0.9957761022183262,0.008769987766296058
id5,0.01679068113358749,0.0,5.994952250205327e-05,5.0,0.038217820489526884,11.121058111298725,3.632012598943647,0.06417878378734129,1.086296287067615,-0.0012343117480975877,0.6312410272629262,0.2365196868984934,0.04572684952750554,3.862725585057382,55.72258457215724,1.8278221937128938,0.07715503546014256,10.80652197849411,0.011390409275390121,1.6405207340204548,138.38312855818666,0.5055333683627187,0.04238057999400129,3.517116381744262,0.5085809115394102,5.945935522290231,0.13488642562961986,0.054548190530580555,0.008802588220718156,0.6430505160373471,4.086217404945036,0.0006194783991878838,0.5623709721421386,0.0,0.00971182264533263,0.686873058960439,0.008912495678638587,131.2863708757226,0.4102120671923611,3.983513881311936,-0.10669146747422095,0.01964787229500859,0.24984465990185584,0.5975175981083742,1880.2293323022018,0.05524206783313083,7.837247037994009,0.7586765471938127,0.004803765907693751,55.18283605204417,25.819861676468417,2.3486413052560815,0.18984015458983536,2.022674792086512,221.98751850941508,0.07747114566070817,8.028585930646397,0.04708367554519096,-1.8252249104145974,0.6770751358701631,0.00020282921779861355,0.037648300131289454,0.9808661107347614,0.14633678442751205
id6,0.016989377855171288,0.0,6.172686970638318e-05,4.0,0.05378457467250554,8.85382052559856,3.9504843220749235,0.07485683967016273,1.2129465239460524,-0.14605042381768862,0.7839136000594888,0.23799342040929605,0.042825021148666154,3.6365922085883984,57.29175984747661,1.8491177509569916,0.015786872025392657,10.88735102231381,0.021509363025725096,1.660482652118013,53.51202574276612,0.760476381037635,0.02764586623949438,3.8366782892734714,0.7645455847393205,6.3297931589620955,0.000110047903852547,0.0680721150803188,0.0,0.6503146469043368,3.674060218413075,0.0023410190455905454,0.7628125446590137,0.026911714669395587,0.0010204441993599813,0.7709642800151747,0.1770770816536438,131.01535478393745,0.5660457909328084,4.018209626650481,-0.2818521502547471,0.01751796922886612,0.04242213212602497,0.5800845412728155,1815.5256281059146,0.04235657680398388,8.312493928607124,0.7614794324454613,0.0005271471452424579,56.07202205119889,26.673881840765283,2.5780736785867946,0.12605487168564475,2.355335926518234,222.92020146369714,-0.07401895485980718,8.346108561056628,0.0007888033661052657,-1.8474999664704848,0.6808356214940401,0.0005212268900652453,0.0043819074443105085,0.9966385367550494,0.021681137799284027
id7,0.00899718688897689,0.0,6.191152173419473e-05,5.0,0.022523874903144815,9.154543973956846,4.960899681599272,0.04202798417846999,1.786246592710755,-0.014491700867477742,0.7013828201325143,0.23464012630281517,0.057515618328147465,4.0019531634837255,57.5221442057127,1.8350181468771343,0.04451128354986864,11.01485633016824,0.053409939589757656,1.5930185672564843,193.72069858463504,0.4770331809863722,0.04158052583639816,4.002436557390856,0.3889780328226595,5.886316043415681,0.13502512817635362,0.030901633498049867,0.004790891584923954,0.6507642725091646,4.23496142632144,0.0006401191261693801,0.6762734094806907,0.0,0.00492091578242711,0.7406747964893067,9.801824119468633e-05,132.84863673129573,0.6539564743625882,4.036686727399971,-0.11461433887007903,0.015112144552401903,0.3059317361744061,0.6689208348719927,1917.7893734523998,0.10302028777238724,7.720346256438325,0.7624419744783897,0.00291789921879509,54.60031841925783,26.548558586752996,4.528286882654818,0.14802754792666914,2.037711591812575,223.5381665527955,0.06216238502119408,7.8320770495389205,0.03062947714569682,-1.8314291812790318,0.6786397149434427,0.005971111223798748,0.022527192310488987,0.9888269206899405,0.1884969792878455
id10,0.017861043284812847,0.0,6.169977171084466e-05,4.0,0.05431257345002395,8.666847962201055,4.207114346619371,0.07510220385900299,1.2006502785009008,-0.12512929609930049,0.7704779469548445,0.23751594001182935,0.04226672549560247,3.6218077993111417,57.32093725568815,1.8507891120802848,0.014487946394598336,10.855362171159966,0.02149992045029433,1.671822141541076,54.20797458221196,0.7468789558855011,0.027504956840199334,3.7785846707021205,0.7507269721629287,6.346222318977419,0.00010999959300150588,0.06890222822314476,0.00047699823510653,0.6558411243669687,3.6579673655207476,0.0016999937100232725,0.7494095159593223,0.02249991675030802,0.0010199962260139636,0.7571334108023945,0.1759993488024094,130.88094354050887,0.5105870983342873,4.017887633815755,-0.2653015291365757,0.018356986497389195,0.04240392141920098,0.5704907451808438,1816.556060742575,0.04235186770999966,8.329244681794677,0.7619205055709827,0.0005635544171879055,56.11731326594091,26.687961954540764,2.555257324752309,0.1259995338017249,2.3150981204862116,223.06672295312504,-0.05417375629021038,8.361214563506115,0.002933041147747753,-1.8492598588574936,0.6857998824026648,0.0005219980686071461,0.00469398263226426,0.9968030118288561,0.02167161981500668
id12,0.01258262511355349,0.0,6.0732990160255044e-05,5.0,0.04819543998569868,9.60711206966524,4.423661016683051,0.055010458835327666,1.1609131127562344,0.03971090891077414,0.6736323607688705,0.23544283800932542,0.051666019088242754,3.992249990194674,56.4193722474154,1.8281385258472405,0.039915682198570265,10.844875943491818,0.027615000468254356,1.6234362699549407,168.25213409316623,0.46289380667239394,0.04432983480626216,3.3693816227321958,0.3893703246694431,5.906024752645637,0.14707989379831124,0.05091719665907806,0.007524087084104085,0.660693364449098,4.20692129964997,0.0008364543620094435,0.6530729902491151,0.0,0.00020110924254054802,0.7119491937860575,9.615222989127694e-05,132.26852346194457,0.41513034429195583,4.008368245631027,-0.06480162768602454,0.017268803662382624,0.28843219599766823,0.6386136492933241,1901.7977277457117,0.054888272245631343,7.752388597486155,0.7618329084484706,0.0027242535422039573,54.63329380519498,26.09609189711852,2.9684067346573797,0.1550842417601241,1.9909878248664044,223.24695854788322,0.11603530684732717,7.8541138546458455,0.044352955525441426,-1.8246986851107216,0.6899400662074274,0.00010305598000834052,0.021119472097243224,0.9898274742840312,0.17475562725672583
id13,0.017436696313841808,0.0,6.169576150118486e-05,4.0,0.05768925926038978,8.224499043311953,4.1936835296221995,0.07659938525122577,1.195384139104244,-0.13090535961382305,0.7629272856221758,0.23804448807967202,0.04214679772347286,3.655589061031507,57.321311403947554,1.8490845378922467,0.006204573745783665,10.869181513230044,0.02149852305146636,1.6683307929175268,56.1439521412527,0.7445911546611104,0.02632794011252403,3.74192912065707,0.746688544647827,6.329961931615299,0.00010999244351913022,0.0716139111433247,0.0,0.6604063673937584,3.683463846033777,0.00042497080450573036,0.7524581199029564,0.022798433747601536,0.001019929930813753,0.7558447345661186,0.17598790963060834,131.0999952303277,0.5220606690160098,4.020115318077648,-0.2713700220495124,0.017946064692424348,0.042401226401171846,0.5794151234590587,1819.1929691930168,0.04225305630744228,8.310756551024946,0.7616589287331055,0.0002965831872224984,56.003551456014975,26.687281283775803,2.5258372293640896,0.11699196265216578,2.285081597961565,223.3933811747133,-0.05982954166189532,8.32520555837814,0.0007884058365190313,-1.8475437142732494,0.6889412736430777,0.0005219641410635088,0.002464830666133237,0.9985550992646806,0.02167021125648668
